"Time","ph"
3256,0.02982880479066268
3257,0.02984944753959699
3258,0.02986981511034276
3259,0.02988990764023184
3260,0.02990972526972873
3261,0.02992926814241301
3262,0.02994853640496167
3263,0.02996753020713155
3264,0.02998624970174173
3265,0.03000469504465597
3266,0.03002286639476529
3267,0.03004076391397031
3268,0.03005838776716394
3269,0.03007573812221387
3270,0.03009281514994516
3271,0.03010961902412288
3272,0.03012614992143482
3273,0.03014240802147411
3274,0.03015839350672202
3275,0.03017410656253068
3276,0.03018954737710592
3277,0.03020471614149012
3278,0.03021961304954507
3279,0.03023423829793494
3280,0.03024859208610923
3281,0.03026267461628575
3282,0.03027648609343378
3283,0.03029002672525705
3284,0.03030329672217699
3285,0.03031629629731591
3286,0.03032902566648023
3287,0.03034148504814376
3288,0.03035367466343109
3289,0.03036559473610099
3290,0.03037724549252983
3291,0.03038862716169511
3292,0.03039973997515903
3293,0.03041058416705208
3294,0.03042115997405673
3295,0.03043146763539117
3296,0.03044150739279305
3297,0.03045127949050342
3298,0.03046078417525053
3299,0.03047002169623387
3300,0.03047899230510818
3301,0.03048769625596752
3302,0.03049613380532949
3303,0.03050430521211933
3304,0.03051221073765435
3305,0.03051985064562815
3306,0.03052722520209514
3307,0.03053433467545494
3308,0.03054117933643697
3309,0.03054775945808509
3310,0.03055407531574222
3311,0.03056012718703519
3312,0.03056591535185949
3313,0.03057144009236424
3314,0.03057670169293708
3315,0.0305817004401893
3316,0.03058643662294092
3317,0.03059091053220589
3318,0.03059512246117734
3319,0.03059907270521297
3320,0.03060276156182042
3321,0.0306061893306428
3322,0.03060935631344426
3323,0.03061226281409565
3324,0.0306149091385602
3325,0.03061729559487941
3326,0.03061942249315888
3327,0.03062129014555429
3328,0.03062289886625747
3329,0.03062424897148252
3330,0.03062534077945202
3331,0.03062617461038331
3332,0.0306267507864749
3333,0.03062706963189291
3334,0.03062713147275761
3335,0.03062693663713006
3336,0.03062648545499881
3337,0.0306257782582667
3338,0.03062481538073777
3339,0.03062359715810415
3340,0.03062212392793319
3341,0.03062039602965456
3342,0.03061841380454751
3343,0.03061617759572811
3344,0.03061368774813675
3345,0.03061094460852551
3346,0.03060794852544585
3347,0.03060469984923619
3348,0.03060119893200969
3349,0.03059744612764211
3350,0.03059344179175968
3351,0.03058918628172718
3352,0.030584679956636
3353,0.03057992317729236
3354,0.03057491630620561
3355,0.03056965970757654
3356,0.03056415374728595
3357,0.03055839879288307
3358,0.03055239521357433
3359,0.03054614338021206
3360,0.03053964366528326
3361,0.0305328964428986
3362,0.03052590208878136
3363,0.03051866098025657
3364,0.03051117349624021
3365,0.03050344001722844
3366,0.03049546092528702
3367,0.03048723660404075
3368,0.03047876743866305
3369,0.03047005381586557
3370,0.03046109612388797
3371,0.03045189475248769
3372,0.03044245009292994
3373,0.03043276253797766
3374,0.03042283248188166
3375,0.03041266032037077
3376,0.03040224645064216
3377,0.03039159127135171
3378,0.03038069518260447
3379,0.03036955858594521
3380,0.03035818188434909
3381,0.0303465654822124
3382,0.03033470978534336
3383,0.03032261520095306
3384,0.03031028213764648
3385,0.03029771100541358
3386,0.0302849022156205
3387,0.0302718561810008
3388,0.03025857331564691
3389,0.03024505403500151
3390,0.03023129875584913
3391,0.03021730789630776
3392,0.03020308187582062
3393,0.0301886211151479
3394,0.03017392603635873
3395,0.03015899706282317
3396,0.03014383461920426
3397,0.03012843913145018
3398,0.03011281102678656
3399,0.03009695073370877
3400,0.03008085868197438
3401,0.03006453530259565
3402,0.03004798102783215
3403,0.03003119629118346
3404,0.0300141815273819
3405,0.02999693717238544
3406,0.0299794636633706
3407,0.02996176143872551
3408,0.02994383093804302
3409,0.02992567260211387
3410,0.02990728687291998
3411,0.02988867419362783
3412,0.02986983500858189
3413,0.02985076976329814
3414,0.02983147890445769
3415,0.02981196287990048
3416,0.02979222213861904
3417,0.02977225713075233
3418,0.02975206830757968
3419,0.02973165612151482
3420,0.02971102102609995
3421,0.02969016347599992
3422,0.02966908392699645
3423,0.02964778283598252
3424,0.02962626066095668
3425,0.02960451786101765
3426,0.02958255489635875
3427,0.0295603722282626
3428,0.02953797031909583
3429,0.02951534963230385
3430,0.0294925106324057
3431,0.02946945378498898
3432,0.02944617955670487
3433,0.02942268841526319
3434,0.02939898082942755
3435,0.02937505726901058
3436,0.02935091820486922
3437,0.02932656410890004
3438,0.02930199545403476
3439,0.02927721271423568
3440,0.02925221636449124
3441,0.02922700688081172
3442,0.02920158474022488
3443,0.0291759504207718
3444,0.02915010440150267
3445,0.02912404716247269
3446,0.02909777918473808
3447,0.02907130095035208
3448,0.02904461294236109
3449,0.02901771564480074
3450,0.02899060954269227
3451,0.02896329512203864
3452,0.02893577286982102
3453,0.02890804327399514
3454,0.02888010682348774
3455,0.02885196400819316
3456,0.02882361531896987
3457,0.02879506124763715
3458,0.02876630228697181
3459,0.02873733893070491
3460,0.02870817167351859
3461,0.02867880101104298
3462,0.02864922743985307
3463,0.02861945145746576
3464,0.02858947356233687
3465,0.02855929425385819
3466,0.02852891403235471
3467,0.02849833339908172
3468,0.02846755285622215
3469,0.02843657290688378
3470,0.02840539405509666
3471,0.02837401680581047
3472,0.02834244166489197
3473,0.02831066913912247
3474,0.02827869973619545
3475,0.02824653396471402
3476,0.02821417233418869
3477,0.02818161535503493
3478,0.02814886353857096
3479,0.02811591739701551
3480,0.0280827774434856
3481,0.0280494441919944
3482,0.02801591815744916
3483,0.02798219985564908
3484,0.02794828980328335
3485,0.02791418851792912
3486,0.02787989651804953
3487,0.02784541432299188
3488,0.02781074245298569
3489,0.02777588142914091
3490,0.02774083177344608
3491,0.02770559400876659
3492,0.02767016865884296
3493,0.02763455624828914
3494,0.02759875730259082
3495,0.02756277234810385
3496,0.02752660191205262
3497,0.02749024652252851
3498,0.02745370670848832
3499,0.02741698299975281
3500,0.02738007592700521
3501,0.02734298602178978
3502,0.02730571381651035
3503,0.02726825984442904
3504,0.02723062463966474
3505,0.02719280873719193
3506,0.02715481267283927
3507,0.02711663698328832
3508,0.02707828220607234
3509,0.02703974887957499
3510,0.02700103754302913
3511,0.02696214873651563
3512,0.02692308300096221
3513,0.02688384087814226
3514,0.02684442291067372
3515,0.02680482964201798
3516,0.02676506161647879
3517,0.02672511937920113
3518,0.02668500347617023
3519,0.02664471445421049
3520,0.02660425286098442
3521,0.02656361924499173
3522,0.02652281415556821
3523,0.02648183814288486
3524,0.02644069175794686
3525,0.02639937555259263
3526,0.02635789007949291
3527,0.02631623589214981
3528,0.0262744135448959
3529,0.02623242359289328
3530,0.02619026659213277
3531,0.02614794309943288
3532,0.02610545367243906
3533,0.02606279886962277
3534,0.02601997925028065
3535,0.02597699537453359
3536,0.02593384780332601
3537,0.02589053709842488
3538,0.02584706382241898
3539,0.025803428538718
3540,0.02575963181155182
3541,0.02571567420596951
3542,0.02567155628783869
3543,0.02562727862384459
3544,0.02558284178148927
3545,0.02553824632909086
3546,0.02549349283578261
3547,0.02544858187151222
3548,0.02540351400704097
3549,0.02535828981394283
3550,0.0253129098646038
3551,0.02526737473222095
3552,0.02522168499080166
3553,0.02517584121516281
3554,0.02512984398092991
3555,0.02508369386453629
3556,0.02503739144322232
3557,0.02499093729503445
3558,0.02494433199882448
3559,0.02489757613424864
3560,0.02485067028176675
3561,0.0248036150226414
3562,0.024756410938937
3563,0.02470905861351896
3564,0.02466155863005278
3565,0.02461391157300316
3566,0.0245661180276331
3567,0.02451817858000297
3568,0.0244700938169696
3569,0.02442186432618536
3570,0.02437349069609715
3571,0.02432497351594553
3572,0.02427631337576371
3573,0.02422751086637652
3574,0.02417856657939954
3575,0.02412948110723797
3576,0.02408025504308566
3577,0.0240308889809241
3578,0.02398138351552132
3579,0.02393173924243087
3580,0.02388195675799075
3581,0.02383203665932225
3582,0.02378197954432893
3583,0.02373178601169544
3584,0.02368145666088638
3585,0.02363099209214516
3586,0.02358039290649282
3587,0.02352965970572684
3588,0.02347879309241992
3589,0.02342779366991875
3590,0.02337666204234277
3591,0.02332539881458293
3592,0.02327400459230033
3593,0.02322247998192499
3594,0.02317082559065449
3595,0.02311904202645261
3596,0.02306712989804803
3597,0.02301508981493285
3598,0.02296292238736123
3599,0.02291062822634799
3600,0.02285820794366709
3601,0.02280566215185021
3602,0.02275299146418525
3603,0.02270019649471477
3604,0.02264727785823448
3605,0.02259423617029169
3606,0.02254107204718368
3607,0.02248778610595613
3608,0.02243437896440143
3609,0.02238085124105711
3610,0.02232720355520404
3611,0.02227343652686481
3612,0.02221955077680196
3613,0.02216554692651625
3614,0.02211142559824479
3615,0.02205718741495934
3616,0.0220028330003644
3617,0.02194836297889538
3618,0.02189377797571668
3619,0.02183907861671983
3620,0.02178426552852148
3621,0.02172933933846146
3622,0.02167430067460082
3623,0.02161915016571972
3624,0.02156388844131547
3625,0.02150851613160038
3626,0.02145303386749972
3627,0.02139744228064949
3628,0.02134174200339436
3629,0.02128593366878542
3630,0.02123001791057795
3631,0.0211739953632292
3632,0.02111786666189612
3633,0.02106163244243301
3634,0.0210052933413892
3635,0.02094884999600669
3636,0.02089230304421779
3637,0.0208356531246426
3638,0.02077890087658666
3639,0.02072204694003839
3640,0.02066509195566659
3641,0.02060803656481793
3642,0.02055088140951432
3643,0.02049362713245035
3644,0.02043627437699062
3645,0.02037882378716708
3646,0.02032127600767632
3647,0.02026363168387691
3648,0.02020589146178651
3649,0.02014805598807919
3650,0.02009012591008255
3651,0.02003210187577488
3652,0.01997398453378227
3653,0.01991577453337569
3654,0.01985747252446807
3655,0.01979907915761126
3656,0.01974059508399303
3657,0.01968202095543409
3658,0.01962335742438493
3659,0.01956460514392274
3660,0.01950576476774828
3661,0.01944683695018268
3662,0.01938782234616428
3663,0.01932872161124532
3664,0.01926953540158873
3665,0.01921026437396479
3666,0.0191509091857478
3667,0.01909147049491272
3668,0.01903194896003176
3669,0.01897234524027095
3670,0.01891265999538668
3671,0.01885289388572215
3672,0.0187930475722039
3673,0.01873312171633819
3674,0.01867311698020746
3675,0.01861303402646662
3676,0.01855287351833946
3677,0.01849263611961489
3678,0.01843232249464323
3679,0.01837193330833247
3680,0.01831146922614441
3681,0.01825093091409088
3682,0.01819031903872985
3683,0.01812963426716152
3684,0.01806887726702445
3685,0.01800804870649148
3686,0.01794714925426583
3687,0.01788617957957702
3688,0.01782514035217683
3689,0.01776403224233512
3690,0.01770285592083585
3691,0.01764161205897271
3692,0.0175803013285451
3693,0.01751892440185379
3694,0.01745748195169667
3695,0.01739597465136447
3696,0.01733440317463639
3697,0.01727276819577576
3698,0.0172110703895256
3699,0.01714931043110421
3700,0.01708748899620069
3701,0.01702560676097042
3702,0.01696366440203054
3703,0.01690166259645534
3704,0.01683960202177171
3705,0.01677748335595443
3706,0.01671530727742155
3707,0.01665307446502964
3708,0.01659078559806907
3709,0.0165284413562592
3710,0.01646604241974364
3711,0.01640358946908527
3712,0.01634108318526151
3713,0.01627852424965931
3714,0.01621591334407022
3715,0.01615325115068541
3716,0.01609053835209071
3717,0.0160277756312614
3718,0.01596496367155733
3719,0.01590210315671763
3720,0.01583919477085566
3721,0.01577623919845376
3722,0.01571323712435808
3723,0.01565018923377329
3724,0.01558709621225726
3725,0.01552395874571582
3726,0.01546077752039732
3727,0.01539755322288728
3728,0.01533428654010293
3729,0.01527097815928779
3730,0.01520762876800612
3731,0.01514423905413746
3732,0.01508080970587097
3733,0.01501734141169993
3734,0.01495383486041603
3735,0.01489029074110374
3736,0.01482670974313459
3737,0.01476309255616145
3738,0.01469943987011273
3739,0.01463575237518661
3740,0.01457203076184515
3741,0.0145082757208085
3742,0.01444448794304887
3743,0.01438066811978468
3744,0.01431681694247456
3745,0.01425293510281132
3746,0.01418902329271587
3747,0.01412508220433124
3748,0.01406111253001637
3749,0.01399711496233995
3750,0.01393309019407433
3751,0.01386903891818918
3752,0.01380496182784535
3753,0.01374085961638846
3754,0.01367673297734266
3755,0.01361258260440426
3756,0.01354840919143527
3757,0.01348421343245706
3758,0.01341999602164382
3759,0.01335575765331613
3760,0.01329149902193432
3761,0.01322722082209201
3762,0.01316292374850947
3763,0.01309860849602692
3764,0.01303427575959794
3765,0.0129699262342827
3766,0.01290556061524126
3767,0.01284117959772674
3768,0.01277678387707855
3769,0.0127123741487155
3770,0.01264795110812894
3771,0.01258351545087583
3772,0.01251906787257176
3773,0.01245460906888401
3774,0.01239013973552449
3775,0.01232566056824264
3776,0.01226117226281842
3777,0.01219667551505508
3778,0.01213217102077206
3779,0.01206765947579773
3780,0.01200314157596223
3781,0.01193861801709008
3782,0.01187408949499296
3783,0.01180955670546234
3784,0.01174502034426206
3785,0.01168048110712095
3786,0.01161593968972535
3787,0.01155139678771164
3788,0.01148685309665869
3789,0.01142230931208034
3790,0.01135776612941771
3791,0.01129322424403168
3792,0.01122868435119514
3793,0.01116414714608528
3794,0.01109961332377592
3795,0.01103508357922963
3796,0.01097055860729002
3797,0.01090603910267379
3798,0.01084152575996289
3799,0.01077701927359661
3800,0.01071252033786359
3801,0.01064802964689381
3802,0.0105835478946506
3803,0.01051907577492254
3804,0.01045461398131536
3805,0.01039016320724378
3806,0.01032572414592338
3807,0.01026129749036232
3808,0.01019688393335311
3809,0.01013248416746436
3810,0.01006809888503238
3811,0.01000372877815289
3812,0.009939374538672547
3813,0.009875036858180584
3814,0.009810716428000271
3815,0.009746413939180448
3816,0.009682130082486957
3817,0.009617865548394049
3818,0.009553621027075786
3819,0.009489397208397378
3820,0.009425194781906466
3821,0.009361014436824428
3822,0.009296856862037555
3823,0.009232722746088301
3824,0.009168612777166416
3825,0.009104527643100034
3826,0.009040468031346819
3827,0.008976434628984958
3828,0.008912428122704203
3829,0.008848449198796805
3830,0.008784498543148478
3831,0.008720576841229297
3832,0.008656684778084534
3833,0.008592823038325509
3834,0.008528992306120338
3835,0.008465193265184705
3836,0.008401426598772591
3837,0.008337692989666896
3838,0.008273993120170121
3839,0.008210327672094956
3840,0.008146697326754824
3841,0.008083102764954426
3842,0.008019544666980223
3843,0.007956023712590863
3844,0.007892540581007641
3845,0.00782909595090484
3846,0.007765690500400071
3847,0.007702324907044584
3848,0.007638999847813545
3849,0.007575715999096235
3850,0.007512474036686245
3851,0.007449274635771664
3852,0.007386118470925156
3853,0.007323006216094061
3854,0.007259938544590425
3855,0.007196916129081015
3856,0.007133939641577289
3857,0.007071009753425311
3858,0.007008127135295681
3859,0.006945292457173358
3860,0.006882506388347499
3861,0.006819769597401245
3862,0.006757082752201474
3863,0.006694446519888497
3864,0.006631861566865744
3865,0.006569328558789422
3866,0.006506848160558084
3867,0.00644442103630223
3868,0.006382047849373813
3869,0.006319729262335745
3870,0.006257465936951366
3871,0.006195258534173852
3872,0.006133107714135608
3873,0.006071014136137627
3874,0.006008978458638801
3875,0.005947001339245204
3876,0.005885083434699346
3877,0.005823225400869359
3878,0.005761427892738195
3879,0.005699691564392778
3880,0.005638017069013076
3881,0.005576405058861204
3882,0.005514856185270433
3883,0.005453371098634217
3884,0.005391950448395143
3885,0.005330594883033883
3886,0.00526930505005807
3887,0.005208081595991186
3888,0.005146925166361374
3889,0.005085836405690259
3890,0.005024815957481694
3891,0.004963864464210493
3892,0.004902982567311149
3893,0.004842170907166473
3894,0.004781430123096252
3895,0.004720760853345819
3896,0.004660163735074661
3897,0.004599639404344923
3898,0.004539188496109917
3899,0.00447881164420261
3900,0.004418509481324045
3901,0.00435828263903177
3902,0.0042981317477282
3903,0.00423805743664897
3904,0.004178060333851248
3905,0.004118141066202037
3906,0.004058300259366408
3907,0.003998538537795736
3908,0.003938856524715907
3909,0.003879254842115465
3910,0.003819734110733771
3911,0.003760294950049085
3912,0.003700937978266674
3913,0.003641663812306849
3914,0.003582473067792985
3915,0.003523366359039531
3916,0.003464344299039957
3917,0.003405407499454715
3918,0.003346556570599139
3919,0.003287792121431347
3920,0.003229114759540087
3921,0.003170525091132572
3922,0.003112023721022303
3923,0.003053611252616836
3924,0.002995288287905546
3925,0.002937055427447375
3926,0.002878913270358519
3927,0.002820862414300126
3928,0.002762903455465951
3929,0.002705036988569997
3930,0.002647263606834147
3931,0.002589583901975718
3932,0.002531998464195074
3933,0.002474507882163133
3934,0.002417112743008939
3935,0.002359813632307124
3936,0.002302611134065417
3937,0.002245505830712117
3938,0.002188498303083516
3939,0.002131589130411336
3940,0.002074778890310134
3941,0.002018068158764686
3942,0.001961457510117366
3943,0.00190494751705548
3944,0.00184853875059863
3945,0.001792231780085999
3946,0.001736027173163673
3947,0.001679925495771916
3948,0.00162392731213244
3949,0.00156803318473567
3950,0.001512243674327965
3951,0.001456559339898866
3952,0.001400980738668288
3953,0.001345508426073732
3954,0.001290142955757458
3955,0.001234884879553685
3956,0.001179734747475711
3957,0.00112469310770311
3958,0.001069760506568846
3959,0.001014937488546401
3960,0.0009602245962369181
3961,0.0009056223703562868
3962,0.0008511313497222648
3963,0.0007967520712415794
3964,0.0007424850698969777
3965,0.0006883308787343574
3966,0.0006342900288498102
3967,0.0005803630493766986
3968,0.00052655046747272
3969,0.000472852808306976
3970,0.0004192705950470058
3971,0.000365804348845862
3972,0.0003124545888291406
3973,0.0002592218320820469
3974,0.0002061065936364333
3975,0.0001531093864578208
3976,0.0001002307214324837
3977,4.74711073544666e-05
3978,-5.168949087356946e-06
3979,-5.768894332225079e-05
3980,-0.0001100883729105601
3981,-0.0001623667375566578
3982,-0.0002145235391218879
3983,-0.000266558281637521
3984,-0.0003184704713176681
3985,-0.0003702596165722334
3986,-0.000421925228019828
3987,-0.0004734668185006846
3988,-0.0005248839030895773
3989,-0.0005761759991087163
3990,-0.0006273426261406531
3991,-0.000678383306041158
3992,-0.000729297562952092
3993,-0.0007800849233142686
3994,-0.0008307449158803236
3995,-0.0008812770717275336
3996,-0.0009316809242706576
3997,-0.0009819560092747463
3998,-0.001032101864867936
3999,-0.001082118031554242
4000,-0.00113200405222632
4001,-0.001181759472178223
4002,-0.00123138383911813
4003,-0.00128087670318107
4004,-0.00133023761694161
4005,-0.001379466135426548
4006,-0.001428561816127553
4007,-0.001477524219013825
4008,-0.00152635290654468
4009,-0.00157504744368218
4010,-0.001623607397903665
4011,-0.001672032339214326
4012,-0.00172032184015971
4013,-0.001768475475838228
4014,-0.001816492823913612
4015,-0.001864373464627366
4016,-0.001912116980811176
4017,-0.001959722957899286
4018,-0.002007190983940871
4019,-0.002054520649612349
4020,-0.002101711548229679
4021,-0.002148763275760624
4022,-0.002195675430836975
4023,-0.002242447614766763
4024,-0.002289079431546395
4025,-0.0023355704878728
4026,-0.002381920393155515
4027,-0.002428128759528726
4028,-0.002474195201863301
4029,-0.002520119337778773
4030,-0.002565900787655242
4031,-0.002611539174645319
4032,-0.002657034124685944
4033,-0.002702385266510227
4034,-0.002747592231659213
4035,-0.002792654654493606
4036,-0.002837572172205459
4037,-0.002882344424829811
4038,-0.002926971055256286
4039,-0.002971451709240642
4040,-0.003015786035416258
4041,-0.00305997368530559
4042,-0.003104014313331587
4043,-0.00314790757682902
4044,-0.003191653136055794
4045,-0.003235250654204203
4046,-0.003278699797412115
4047,-0.003322000234774108
4048,-0.003365151638352579
4049,-0.003408153683188761
4050,-0.003451006047313697
4051,-0.003493708411759172
4052,-0.003536260460568559
4053,-0.003578661880807636
4054,-0.003620912362575318
4055,-0.003663011599014338
4056,-0.003704959286321887
4057,-0.003746755123760145
4058,-0.003788398813666798
4059,-0.003829890061465461
4060,-0.003871228575676044
4061,-0.003912414067925058
4062,-0.003953446252955846
4063,-0.003994324848638754
4064,-0.004035049575981223
4065,-0.004075620159137833
4066,-0.004116036325420244
4067,-0.004156297805307103
4068,-0.004196404332453855
4069,-0.004236355643702487
4070,-0.004276151479091192
4071,-0.004315791581863986
4072,-0.004355275698480213
4073,-0.004394603578624002
4074,-0.004433774975213633
4075,-0.004472789644410822
4076,-0.00451164734562995
4077,-0.004550347841547181
4078,-0.00458889089810953
4079,-0.004627276284543826
4080,-0.00466550377336561
4081,-0.004703573140387933
4082,-0.004741484164730095
4083,-0.004779236628826277
4084,-0.004816830318434092
4085,-0.004854265022643069
4086,-0.004891540533883015
4087,-0.004928656647932335
4088,-0.004965613163926208
4089,-0.005002409884364727
4090,-0.005039046615120918
4091,-0.005075523165448674
4092,-0.005111839347990596
4093,-0.005147994978785752
4094,-0.005183989877277332
4095,-0.005219823866320196
4096,-0.005255496772188374
4097,-0.005291008424582405
4098,-0.005326358656636632
4099,-0.005361547304926383
4100,-0.005396574209475033
4101,-0.005431439213760998
4102,-0.005466142164724627
4103,-0.005500682912774949
4104,-0.005535061311796385
4105,-0.005569277219155311
4106,-0.00560333049570654
4107,-0.00563722100579968
4108,-0.005670948617285412
4109,-0.005704513201521643
4110,-0.005737914633379565
4111,-0.005771152791249608
4112,-0.005804227557047275
4113,-0.005837138816218878
4114,-0.005869886457747156
4115,-0.005902470374156795
4116,-0.00593489046151984
4117,-0.005967146619460974
4118,-0.005999238751162708
4119,-0.006031166763370453
4120,-0.006062930566397456
4121,-0.006094530074129673
4122,-0.006125965204030475
4123,-0.006157235877145266
4124,-0.006188342018105983
4125,-0.006219283555135474
4126,-0.006250060420051755
4127,-0.006280672548272167
4128,-0.006311119878817393
4129,-0.006341402354315365
4130,-0.006371519921005061
4131,-0.006401472528740158
4132,-0.006431260130992584
4133,-0.006460882684855955
4134,-0.006490340151048854
4135,-0.006519632493918025
4136,-0.006548759681441422
4137,-0.006577721685231143
4138,-0.006606518480536241
4139,-0.006635150046245389
4140,-0.00666361636488945
4141,-0.006691917422643903
4142,-0.006720053209331142
4143,-0.006748023718422647
4144,-0.006775828947041036
4145,-0.006803468895961974
4146,-0.006830943569615971
4147,-0.006858252976090032
4148,-0.006885397127129184
4149,-0.006912376038137877
4150,-0.006939189728181245
4151,-0.006965838219986251
4152,-0.006992321539942663
4153,-0.007018639718103955
4154,-0.007044792788188014
4155,-0.007070780787577756
4156,-0.007096603757321589
4157,-0.007122261742133745
4158,-0.007147754790394475
4159,-0.007173082954150111
4160,-0.007198246289113003
4161,-0.007223244854661286
4162,-0.00724807871383855
4163,-0.007272747933353343
4164,-0.007297252583578564
4165,-0.007321592738550676
4166,-0.007345768475968835
4167,-0.007369779877193831
4168,-0.007393627027246916
4169,-0.007417310014808496
4170,-0.007440828932216655
4171,-0.00746418387546558
4172,-0.007487374944203804
4173,-0.007510402241732341
4174,-0.007533265875002648
4175,-0.007555965954614485
4176,-0.007578502594813596
4177,-0.007600875913489271
4178,-0.007623086032171748
4179,-0.007645133076029496
4180,-0.007667017173866336
4181,-0.007688738458118406
4182,-0.007710297064851033
4183,-0.0077316931337554
4184,-0.007752926808145114
4185,-0.007773998234952608
4186,-0.007794907564725406
4187,-0.007815654951622229
4188,-0.007836240553409
4189,-0.007856664531454631
4190,-0.007876927050726741
4191,-0.007897028279787182
4192,-0.007916968390787413
4193,-0.007936747559463787
4194,-0.007956365965132621
4195,-0.007975823790685161
4196,-0.007995121222582398
4197,-0.008014258450849712
4198,-0.008033235669071411
4199,-0.008052053074385094
4200,-0.008070710867475874
4201,-0.008089209252570451
4202,-0.008107548437431052
4203,-0.008125728633349222
4204,-0.008143750055139431
4205,-0.008161612921132622
4206,-0.008179317453169486
4207,-0.008196863876593723
4208,-0.008214252420245058
4209,-0.008231483316452145
4210,-0.008248556801025353
4211,-0.008265473113249331
4212,-0.008282232495875532
4213,-0.008298835195114485
4214,-0.008315281460627984
4215,-0.008331571545521105
4216,-0.008347705706334098
4217,-0.008363684203034107
4218,-0.008379507299006765
4219,-0.008395175261047627
4220,-0.008410688359353463
4221,-0.00842604686751341
4222,-0.008441251062499978
4223,-0.008456301224659896
4224,-0.008471197637704835
4225,-0.008485940588701958
4226,-0.008500530368064352
4227,-0.008514967269541309
4228,-0.008529251590208434
4229,-0.008543383630457653
4230,-0.00855736369398704
4231,-0.008571192087790527
4232,-0.00858486912214743
4233,-0.008598395110611905
4234,-0.00861177037000216
4235,-0.008624995220389616
4236,-0.008638069985087872
4237,-0.008650994990641541
4238,-0.008663770566814943
4239,-0.00867639704658066
4240,-0.008688874766107945
4241,-0.008701204064750988
4242,-0.00871338528503704
4243,-0.008725418772654415
4244,-0.008737304876440312
4245,-0.008749043948368541
4246,-0.008760636343537064
4247,-0.008772082420155446
4248,-0.008783382539532123
4249,-0.008794537066061562
4250,-0.008805546367211254
4251,-0.008816410813508604
4252,-0.008827130778527653
4253,-0.008837706638875667
4254,-0.008848138774179613
4255,-0.008858427567072469
4256,-0.008868573403179428
4257,-0.008878576671103913
4258,-0.008888437762413538
4259,-0.008898157071625855
4260,-0.008907734996194032
4261,-0.008917171936492344
4262,-0.008926468295801548
4263,-0.008935624480294167
4264,-0.008944640899019579
4265,-0.008953517963888994
4266,-0.008962256089660342
4267,-0.008970855693922971
4268,-0.008979317197082238
4269,-0.008987641022343996
4270,-0.008995827595698907
4271,-0.009003877345906672
4272,-0.009011790704480081
4273,-0.009019568105669002
4274,-0.009027209986444169
4275,-0.009034716786480919
4276,-0.009042088948142745
4277,-0.009049326916464751
4278,-0.009056431139136994
4279,-0.009063402066487659
4280,-0.009070240151466166
4281,-0.009076945849626121
4282,-0.009083519619108148
4283,-0.009089961920622626
4284,-0.009096273217432255
4285,-0.009102453975334563
4286,-0.009108504662644245
4287,-0.009114425750175422
4288,-0.009120217711223753
4289,-0.00912588102154846
4290,-0.009131416159354189
4291,-0.009136823605272824
4292,-0.009142103842345123
4293,-0.009147257356002289
4294,-0.009152284634047393
4295,-0.009157186166636699
4296,-0.009161962446260894
4297,-0.009166613967726181
4298,-0.009171141228135256
4299,-0.009175544726868233
4300,-0.009179824965563393
4301,-0.009183982448097852
4302,-0.009188017680568148
4303,-0.00919193117127068
4304,-0.009195723430682071
4305,-0.009199394971439415
4306,-0.009202946308320423
4307,-0.009206377958223473
4308,-0.009209690440147545
4309,-0.009212884275172074
4310,-0.009215959986436692
4311,-0.009218918099120864
4312,-0.00922175914042345
4313,-0.009224483639542133
4314,-0.009227092127652806
4315,-0.009229585137888794
4316,-0.009231963205320055
4317,-0.009234226866932227
4318,-0.00923637666160561
4319,-0.009238413130094067
4320,-0.009240336815003811
4321,-0.00924214826077212
4322,-0.009243848013645939
4323,-0.009245436621660446
4324,-0.009246914634617458
4325,-0.009248282604063816
4326,-0.009249541083269655
4327,-0.009250690627206586
4328,-0.009251731792525813
4329,-0.009252665137536158
4330,-0.009253491222182006
4331,-0.009254210608021167
4332,-0.009254823858202666
4333,-0.009255331537444449
4334,-0.009255734212011023
4335,-0.009256032449691004
4336,-0.009256226819774598
4337,-0.009256317893031024
4338,-0.009256306241685828
4339,-0.009256192439398157
4340,-0.009255977061237953
4341,-0.009255660683663076
4342,-0.009255243884496351
4343,-0.009254727242902574
4344,-0.009254111339365418
4345,-0.00925339675566428
4346,-0.009252584074851095
4347,-0.00925167388122705
4348,-0.009250666760319248
4349,-0.009249563298857325
4350,-0.009248364084749983
4351,-0.009247069707061481
4352,-0.009245680755988066
4353,-0.009244197822834341
4354,-0.009242621499989584
4355,-0.009240952380903998
4356,-0.00923919106006494
4357,-0.009237338132973054
4358,-0.009235394196118402
4359,-0.009233359846956489
4360,-0.009231235683884299
4361,-0.009229022306216224
4362,-0.009226720314159994
4363,-0.009224330308792545
4364,-0.009221852892035826
4365,-0.009219288666632589
4366,-0.009216638236122126
4367,-0.009213902204815947
4368,-0.009211081177773467
4369,-0.009208175760777586
4370,-0.009205186560310302
4371,-0.009202114183528225
4372,-0.009198959238238109
4373,-0.009195722332872306
4374,-0.009192404076464223
4375,-0.009189005078623727
4376,-0.009185525949512514
4377,-0.009181967299819462
4378,-0.009178329740735966
4379,-0.009174613883931216
4380,-0.009170820341527471
4381,-0.009166949726075303
4382,-0.009163002650528815
4383,-0.009158979728220844
4384,-0.009154881572838133
